,Average AUC,Best AUC,Average Return,Average Accuracy,Lost Money Count,Best Return,Worst Return,Best Accuracy,Worst Accuracy,Return Range,Accuracy Range,Average Precision,Average Recall,Average F1
0,0.5170289855072464,0.6376811594202898,868.1656689018379,0.46521739130434786,4.0,1075.5628820057127,732.2170208940333,0.5,0.41304347826086957,,,0.3563590252879755,0.43478260869565216,0.3846156126482213
1,0.3923913043478261,0.40760869565217384,867.9189306544425,0.5086956521739131,4.0,1229.288712870102,746.7934541070236,0.5217391304347826,0.5,,,0.5100854700854701,0.2782608695652174,0.2556022408963585
2,0.544927536231884,0.6268115942028984,855.1955643309477,0.49565217391304345,5.0,983.4050631032304,633.269682157719,0.5869565217391305,0.3695652173913043,,,0.49411764705882344,0.5217391304347826,0.4903571055577597
3,0.5449275362318841,0.6702898550724637,861.7495807527257,0.491304347826087,4.0,1112.9025952981747,695.9775773791405,0.5217391304347826,0.43478260869565216,,,0.483625730994152,0.4521739130434782,0.4359455174754207
4,0.5159420289855072,0.6249999999999999,903.4651875421584,0.4782608695652174,3.0,1174.4377400278358,701.7306165233265,0.5217391304347826,0.43478260869565216,,,0.4583419990069607,0.5478260869565218,0.471163961158794
5,0.486231884057971,0.5652173913043478,1019.5159498707255,0.508695652173913,2.0,1204.890171548011,857.2485496195793,0.5869565217391305,0.45652173913043476,,,0.5183255813953488,0.6260869565217392,0.5390138466734211
6,0.40398550724637683,0.47101449275362317,877.3079917199587,0.4913043478260869,3.0,1080.9073407478256,751.0486747942498,0.5217391304347826,0.4782608695652174,,,0.42023809523809524,0.29565217391304344,0.3153537880257296
7,0.5561594202898551,0.6648550724637682,880.8180073110392,0.4956521739130434,4.0,1121.6394790574427,676.0408852671407,0.5652173913043478,0.43478260869565216,,,0.47602564102564104,0.5043478260869565,0.47620646296325847
8,0.5239130434782607,0.6123188405797101,975.2400114328896,0.4999999999999999,3.0,1238.4271507605831,721.3104306558048,0.5869565217391305,0.41304347826086957,,,0.48936001929105377,0.43478260869565216,0.4455756661639014
9,0.4721014492753623,0.625,1011.6168710708989,0.5260869565217391,3.0,1352.6912115592522,786.9725896207254,0.5652173913043478,0.4782608695652174,,,0.582207729468599,0.5391304347826087,0.47800877738120695
10,0.5554347826086956,0.6322463768115942,1078.2688045870439,0.49565217391304345,1.0,1413.5655951927847,776.3936731723634,0.5217391304347826,0.4782608695652174,,,0.5113553113553114,0.5478260869565217,0.46598331640348445
11,0.4786231884057971,0.5326086956521738,1080.6133575159988,0.5565217391304348,2.0,1272.0988521669753,796.4969004127996,0.6086956521739131,0.5,,,0.6680952380952381,0.28695652173913044,0.3813083336574993
12,0.4583333333333333,0.5579710144927537,1177.229393700351,0.5565217391304348,0.0,1390.7141706777888,1014.7308965299652,0.5869565217391305,0.5,,,0.578428871155071,0.5304347826086957,0.5009581631922058
