,Average AUC,Best AUC,Average Return,Average Accuracy,Lost Money Count,Best Return,Worst Return,Best Accuracy,Worst Accuracy,Return Range,Accuracy Range
0,0.5410430839002267,0.5538548752834467,1157.7326526866505,0.5095238095238095,0.0,1171.1918511300491,1103.895858913056,0.5119047619047619,0.5,67.29599221699323,0.011904761904761862
1,0.5222222222222223,0.5345804988662131,1151.3428616708838,0.5095238095238095,0.0,1171.1918511300491,1071.9469038342233,0.5119047619047619,0.5,99.2449472958258,0.011904761904761862
2,0.5371882086167801,0.564625850340136,1080.1393801963925,0.49523809523809514,1.0,1171.1918511300491,836.8594936375338,0.5119047619047619,0.42857142857142855,334.33235749251537,0.08333333333333331
3,0.5390022675736962,0.5674603174603174,1137.067315993751,0.5071428571428571,0.0,1171.1918511300491,1064.708552459944,0.5119047619047619,0.5,106.48329867010511,0.011904761904761862
4,0.5357142857142857,0.5436507936507937,1162.9432882675085,0.5238095238095238,0.0,1180.040986069215,1135.216157381401,0.5476190476190477,0.5119047619047619,44.82482868781403,0.03571428571428581
5,0.5469387755102042,0.5674603174603176,1162.6976179709477,0.5142857142857142,0.0,1263.8315404817945,1036.0809959827966,0.5238095238095238,0.5119047619047619,227.7505444989979,0.011904761904761973
6,0.541156462585034,0.5532879818594105,1189.7197890003981,0.5142857142857142,0.0,1263.8315404817945,1171.1918511300491,0.5238095238095238,0.5119047619047619,92.63968935174535,0.011904761904761973
7,0.5396825396825398,0.5572562358276643,1150.7464327291682,0.5142857142857142,0.0,1186.369662889556,1102.8164527697652,0.5238095238095238,0.5119047619047619,83.55321011979072,0.011904761904761973
8,0.5340136054421769,0.5408163265306123,1171.5380048108304,0.519047619047619,0.0,1194.4526166970575,1149.6618539669478,0.5357142857142857,0.5119047619047619,44.79076273010969,0.023809523809523836
9,0.5326530612244897,0.5379818594104309,1202.4605456809418,0.5166666666666666,0.0,1252.8202363095108,1171.1918511300491,0.5238095238095238,0.5119047619047619,81.6283851794617,0.011904761904761973
10,0.5692743764172337,0.5770975056689343,1249.5983928375292,0.5166666666666666,0.0,1323.984630597635,1171.1918511300491,0.5357142857142857,0.5,152.7927794675859,0.0357142857142857
11,0.5437641723356009,0.5470521541950113,1164.0474876564763,0.5166666666666666,0.0,1186.2356388583623,1120.426246033872,0.5357142857142857,0.5119047619047619,65.80939282449026,0.023809523809523836
12,0.5460317460317461,0.5538548752834467,1179.3436811935412,0.519047619047619,0.0,1287.2051080613903,1109.4052394395721,0.5357142857142857,0.5119047619047619,177.79986862181818,0.023809523809523836
13,0.5498866213151927,0.5719954648526078,1204.9198980545766,0.5095238095238095,0.0,1330.2655869922212,1171.1918511300491,0.5238095238095238,0.4880952380952381,159.07373586217204,0.035714285714285754
14,0.5484126984126984,0.5538548752834467,1140.15686595367,0.5071428571428571,1.0,1232.9823890074879,954.226387370714,0.5476190476190477,0.4523809523809524,278.75600163677393,0.09523809523809529
15,0.5626984126984127,0.5714285714285715,1224.2836653110937,0.5309523809523811,1.0,1428.1390187401842,899.1212180486912,0.5595238095238095,0.47619047619047616,529.017800691493,0.08333333333333337
16,0.5578231292517006,0.5748299319727891,1176.2605905569997,0.5119047619047619,0.0,1263.8315404817945,1103.895858913056,0.5238095238095238,0.5,159.93568156873857,0.023809523809523836
17,0.5498866213151928,0.5572562358276644,1142.0478876049713,0.5142857142857142,0.0,1171.1918511300491,1069.8110021333223,0.5238095238095238,0.5119047619047619,101.38084899672685,0.011904761904761973
